Station,CameraName,Species,DateTimeOriginal,Date,Time
3,3B,Cuniculus-paca,9/15/18 4:59,9/15/18,4:59:42
3,3B,Cuniculus-paca,9/15/18 21:44,9/15/18,21:44:19
3,3B,Cuniculus-paca,9/15/18 21:44,9/15/18,21:44:20
3,3B,Cuniculus-paca,9/15/18 21:44,9/15/18,21:44:21
4,4A,Atelocynus-microtis,9/15/18 11:27,9/15/18,11:27:40
4,4A,Atelocynus-microtis,9/15/18 11:27,9/15/18,11:27:41
4,4A,Atelocynus-microtis,9/15/18 11:27,9/15/18,11:27:42
4,4B,Atelocynus-microtis,9/15/18 11:29,9/15/18,11:29:15
15,15B,Cuniculus-paca,9/15/18 20:19,9/15/18,20:19:50
15,15B,Cuniculus-paca,9/15/18 20:19,9/15/18,20:19:51
15,15B,Cuniculus-paca,9/15/18 20:19,9/15/18,20:19:52
22,22A,Dasyprocta-fuliginosa,9/15/18 1:56,9/15/18,1:56:28
22,22A,Dasyprocta-fuliginosa,9/15/18 1:56,9/15/18,1:56:29
22,22A,Dasyprocta-fuliginosa,9/15/18 1:56,9/15/18,1:56:30
24,24B,Dasypus-novemcinctus,9/15/18 2:45,9/15/18,2:45:32
24,24B,Dasypus-novemcinctus,9/15/18 2:45,9/15/18,2:45:33
24,24B,Dasypus-novemcinctus,9/15/18 2:45,9/15/18,2:45:34
30,30B,Atelocynus-microtis,9/15/18 21:13,9/15/18,21:13:13
30,30B,Atelocynus-microtis,9/15/18 21:13,9/15/18,21:13:17
30,30B,Atelocynus-microtis,9/15/18 21:13,9/15/18,21:13:19
4,4A,Atelocynus-microtis,9/16/18 12:22,9/16/18,12:22:53
4,4A,Atelocynus-microtis,9/16/18 12:22,9/16/18,12:22:54
4,4A,Atelocynus-microtis,9/16/18 12:22,9/16/18,12:22:55
4,4B,Atelocynus-microtis,9/16/18 12:24,9/16/18,12:24:39
28,28A,Pecari-tajacu,9/16/18 9:13,9/16/18,9:13:22
28,28A,Pecari-tajacu,9/16/18 9:13,9/16/18,9:13:25
28,28A,Pecari-tajacu,9/16/18 9:13,9/16/18,9:13:27
4,4B,Mazama-gouazoubira,9/17/18 11:55,9/17/18,11:55:07
8,8A,Mitu-salvini,9/17/18 12:59,9/17/18,12:59:45
8,8A,Mitu-salvini,9/17/18 12:59,9/17/18,12:59:46
8,8B,Mitu-salvini,9/17/18 13:00,9/17/18,13:00:17
8,8B,Mitu-salvini,9/17/18 13:00,9/17/18,13:00:18
8,8B,Mitu-salvini,9/17/18 13:00,9/17/18,13:00:19
8,8B,Panthera-onca,9/17/18 14:15,9/17/18,14:15:54
8,8B,Panthera-onca,9/17/18 14:15,9/17/18,14:15:55
8,8B,Panthera-onca,9/17/18 14:15,9/17/18,14:15:56
9,9B,Leucopternis-melanops,9/17/18 14:46,9/17/18,14:46:48
9,9B,Leucopternis-melanops,9/17/18 14:46,9/17/18,14:46:49
9,9B,Leucopternis-melanops,9/17/18 14:46,9/17/18,14:46:50
3,3B,Mazama-gouazoubira,9/18/18 15:48,9/18/18,15:48:00
3,3B,Mazama-gouazoubira,9/18/18 15:48,9/18/18,15:48:01
3,3B,Mazama-gouazoubira,9/18/18 15:48,9/18/18,15:48:02
8,8B,Cuniculus-paca,9/18/18 2:40,9/18/18,2:40:24
8,8B,Cuniculus-paca,9/18/18 2:40,9/18/18,2:40:25
8,8B,Cuniculus-paca,9/18/18 2:40,9/18/18,2:40:26
8,8A,Dasyprocta-fuliginosa,9/18/18 17:42,9/18/18,17:42:59
8,8A,Dasyprocta-fuliginosa,9/18/18 17:43,9/18/18,17:43:00
8,8A,Dasyprocta-fuliginosa,9/18/18 17:43,9/18/18,17:43:01
17,17B,Penelope-jacquacu,9/18/18 12:00,9/18/18,12:00:17
17,17B,Penelope-jacquacu,9/18/18 12:00,9/18/18,12:00:18
17,17B,Penelope-jacquacu,9/18/18 12:00,9/18/18,12:00:19
28,28A,Mitu-salvini,9/18/18 16:12,9/18/18,16:12:45
28,28A,Mitu-salvini,9/18/18 16:12,9/18/18,16:12:48
28,28A,Mitu-salvini,9/18/18 16:12,9/18/18,16:12:50
28,28A,Mitu-salvini,9/18/18 16:20,9/18/18,16:20:32
28,28A,Mitu-salvini,9/18/18 16:20,9/18/18,16:20:34
2,2A,Mitu-salvini,9/19/18 15:30,9/19/18,15:30:17
2,2A,Mitu-salvini,9/19/18 15:30,9/19/18,15:30:18
2,2A,Mitu-salvini,9/19/18 15:30,9/19/18,15:30:19
2,2A,Mazama-americana,9/19/18 21:44,9/19/18,21:44:59
2,2A,Mazama-americana,9/19/18 21:45,9/19/18,21:45:00
2,2A,Mazama-americana,9/19/18 21:45,9/19/18,21:45:01
3,3B,Tapirus-terrestris,9/20/18 21:28,9/20/18,21:28:09
3,3B,Tapirus-terrestris,9/20/18 21:28,9/20/18,21:28:10
3,3B,Tapirus-terrestris,9/20/18 21:28,9/20/18,21:28:11
4,4B,Mazama-americana,9/20/18 7:07,9/20/18,7:07:08
4,4A,Pecari-tajacu,9/20/18 12:08,9/20/18,12:08:21
4,4A,Pecari-tajacu,9/20/18 12:08,9/20/18,12:08:22
4,4A,Pecari-tajacu,9/20/18 12:08,9/20/18,12:08:23
4,4B,Pecari-tajacu,9/20/18 12:10,9/20/18,12:10:11
9,9B,Pecari-tajacu,9/20/18 5:37,9/20/18,5:37:14
9,9B,Pecari-tajacu,9/20/18 5:37,9/20/18,5:37:15
9,9B,Pecari-tajacu,9/20/18 5:37,9/20/18,5:37:16
9,9A,Pecari-tajacu,9/20/18 5:37,9/20/18,5:37:47
9,9A,Pecari-tajacu,9/20/18 5:37,9/20/18,5:37:48
9,9A,Pecari-tajacu,9/20/18 5:37,9/20/18,5:37:49
9,9A,Pecari-tajacu,9/20/18 5:38,9/20/18,5:38:30
9,9A,Pecari-tajacu,9/20/18 5:38,9/20/18,5:38:31
9,9A,Pecari-tajacu,9/20/18 5:38,9/20/18,5:38:32
9,9B,Pecari-tajacu,9/20/18 5:38,9/20/18,5:38:48
9,9B,Pecari-tajacu,9/20/18 5:38,9/20/18,5:38:49
9,9B,Pecari-tajacu,9/20/18 5:38,9/20/18,5:38:50
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:00
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:01
9,9A,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:02
9,9A,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:03
9,9A,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:04
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:12
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:13
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:14
9,9A,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:21
9,9A,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:22
9,9A,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:23
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:23
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:24
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:25
9,9A,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:37
9,9A,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:38
9,9A,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:39
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:48
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:49
9,9B,Pecari-tajacu,9/20/18 5:39,9/20/18,5:39:50
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:02
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:03
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:04
9,9A,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:09
9,9A,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:10
9,9A,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:11
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:21
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:22
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:23
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:34
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:35
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:36
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:47
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:48
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:49
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:58
9,9B,Pecari-tajacu,9/20/18 5:40,9/20/18,5:40:59
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:00
9,9A,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:01
9,9A,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:02
9,9A,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:03
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:10
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:11
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:12
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:21
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:22
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:23
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:32
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:33
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:34
9,9A,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:35
9,9A,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:36
9,9A,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:37
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:44
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:45
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:46
9,9A,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:51
9,9A,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:52
9,9A,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:53
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:55
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:56
9,9B,Pecari-tajacu,9/20/18 5:41,9/20/18,5:41:57
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:08
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:09
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:10
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:21
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:22
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:23
9,9A,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:30
9,9A,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:31
9,9A,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:32
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:33
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:34
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:35
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:48
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:49
9,9B,Pecari-tajacu,9/20/18 5:42,9/20/18,5:42:59
9,9B,Pecari-tajacu,9/20/18 5:43,9/20/18,5:43:00
9,9B,Pecari-tajacu,9/20/18 5:43,9/20/18,5:43:01
9,9B,Pecari-tajacu,9/20/18 5:43,9/20/18,5:43:11
9,9B,Pecari-tajacu,9/20/18 5:43,9/20/18,5:43:12
9,9B,Pecari-tajacu,9/20/18 5:43,9/20/18,5:43:22
9,9B,Pecari-tajacu,9/20/18 5:43,9/20/18,5:43:23
9,9B,Pecari-tajacu,9/20/18 5:43,9/20/18,5:43:24
9,9A,Pecari-tajacu,9/20/18 12:23,9/20/18,12:23:08
9,9A,Pecari-tajacu,9/20/18 12:23,9/20/18,12:23:09
9,9A,Pecari-tajacu,9/20/18 12:23,9/20/18,12:23:10
9,9B,Pecari-tajacu,9/20/18 12:24,9/20/18,12:24:05
9,9B,Pecari-tajacu,9/20/18 12:24,9/20/18,12:24:06
9,9B,Pecari-tajacu,9/20/18 12:24,9/20/18,12:24:07
28,28A,Mazama-gouazoubira,9/20/18 10:34,9/20/18,10:34:33
28,28A,Mazama-gouazoubira,9/20/18 10:34,9/20/18,10:34:35
28,28A,Mazama-gouazoubira,9/20/18 10:34,9/20/18,10:34:37
4,4A,Psophia-crepitans,9/21/18 8:59,9/21/18,8:59:25
4,4A,Psophia-crepitans,9/21/18 8:59,9/21/18,8:59:26
4,4A,Psophia-crepitans,9/21/18 8:59,9/21/18,8:59:27
4,4B,Psophia-crepitans,9/21/18 9:01,9/21/18,9:01:14
4,4A,Atelocynus-microtis,9/21/18 18:23,9/21/18,18:23:24
4,4A,Atelocynus-microtis,9/21/18 18:23,9/21/18,18:23:25
4,4A,Atelocynus-microtis,9/21/18 18:23,9/21/18,18:23:26
8,8A,Cuniculus-paca,9/21/18 3:21,9/21/18,3:21:38
8,8A,Cuniculus-paca,9/21/18 3:21,9/21/18,3:21:39
8,8A,Cuniculus-paca,9/21/18 3:21,9/21/18,3:21:40
8,8B,Cuniculus-paca,9/21/18 3:22,9/21/18,3:22:28
8,8B,Cuniculus-paca,9/21/18 3:22,9/21/18,3:22:29
8,8B,Cuniculus-paca,9/21/18 3:22,9/21/18,3:22:30
12,12A,Mitu-salvini,9/21/18 8:31,9/21/18,8:31:25
12,12A,Mitu-salvini,9/21/18 8:31,9/21/18,8:31:26
12,12A,Mitu-salvini,9/21/18 8:31,9/21/18,8:31:27
12,12A,Mitu-salvini,9/21/18 8:34,9/21/18,8:34:29
12,12A,Mitu-salvini,9/21/18 8:34,9/21/18,8:34:30
12,12A,Mitu-salvini,9/21/18 8:34,9/21/18,8:34:31
12,12A,Mazama-americana,9/21/18 10:04,9/21/18,10:04:30
12,12A,Mazama-americana,9/21/18 10:04,9/21/18,10:04:31
12,12A,Mazama-americana,9/21/18 10:04,9/21/18,10:04:32
13,13B,Psophia-crepitans,9/21/18 7:48,9/21/18,7:48:00
13,13B,Psophia-crepitans,9/21/18 7:48,9/21/18,7:48:01
13,13B,Psophia-crepitans,9/21/18 7:48,9/21/18,7:48:02
17,17B,Tapirus-terrestris,9/21/18 5:30,9/21/18,5:30:30
17,17B,Tapirus-terrestris,9/21/18 5:30,9/21/18,5:30:31
17,17B,Tapirus-terrestris,9/21/18 5:30,9/21/18,5:30:32
29,29A,Mitu-salvini,9/21/18 9:21,9/21/18,9:21:58
29,29A,Mitu-salvini,9/21/18 9:22,9/21/18,9:22:02
29,29A,Mitu-salvini,9/21/18 9:22,9/21/18,9:22:05
29,29A,Mitu-salvini,9/21/18 9:30,9/21/18,9:30:04
29,29A,Mitu-salvini,9/21/18 9:30,9/21/18,9:30:08
29,29A,Mitu-salvini,9/21/18 9:30,9/21/18,9:30:11
17,17B,Mazama-gouazoubira,9/22/18 11:46,9/22/18,11:46:31
17,17B,Mazama-gouazoubira,9/22/18 11:46,9/22/18,11:46:32
17,17B,Mazama-gouazoubira,9/22/18 11:46,9/22/18,11:46:33
22,22A,Tayassu-pecari,9/22/18 21:57,9/22/18,21:57:59
22,22A,Tayassu-pecari,9/22/18 21:58,9/22/18,21:58:00
22,22A,Tayassu-pecari,9/22/18 21:58,9/22/18,21:58:01
22,22A,Tayassu-pecari,9/22/18 22:01,9/22/18,22:01:10
22,22A,Tayassu-pecari,9/22/18 22:01,9/22/18,22:01:11
22,22A,Tayassu-pecari,9/22/18 22:01,9/22/18,22:01:12
22,22A,Tayassu-pecari,9/22/18 22:05,9/22/18,22:05:45
22,22A,Tayassu-pecari,9/22/18 22:05,9/22/18,22:05:46
22,22A,Tayassu-pecari,9/22/18 22:05,9/22/18,22:05:47
22,22A,Tayassu-pecari,9/22/18 22:08,9/22/18,22:08:58
22,22A,Tayassu-pecari,9/22/18 22:08,9/22/18,22:08:59
22,22A,Tayassu-pecari,9/22/18 22:09,9/22/18,22:09:00
24,24B,Tayassu-pecari,9/22/18 11:23,9/22/18,11:23:26
24,24B,Tayassu-pecari,9/22/18 11:23,9/22/18,11:23:27
24,24B,Tayassu-pecari,9/22/18 11:23,9/22/18,11:23:28
3,3B,Mitu-salvini,9/23/18 13:25,9/23/18,13:25:54
3,3B,Mitu-salvini,9/23/18 13:25,9/23/18,13:25:55
3,3B,Mitu-salvini,9/23/18 13:25,9/23/18,13:25:56
3,3A,Mazama-gouazoubira,9/23/18 17:22,9/23/18,17:22:11
3,3A,Mazama-gouazoubira,9/23/18 17:22,9/23/18,17:22:12
3,3A,Mazama-gouazoubira,9/23/18 17:22,9/23/18,17:22:13
17,17B,Tamandua-tetradactyla,9/23/18 0:39,9/23/18,0:39:02
17,17B,Tamandua-tetradactyla,9/23/18 0:39,9/23/18,0:39:03
17,17B,Tamandua-tetradactyla,9/23/18 0:39,9/23/18,0:39:04
29,29A,Mitu-salvini,9/23/18 9:50,9/23/18,9:50:12
29,29A,Mitu-salvini,9/23/18 9:50,9/23/18,9:50:16
29,29A,Mitu-salvini,9/23/18 9:50,9/23/18,9:50:19
4,4A,Tinamu-major,9/24/18 17:24,9/24/18,17:24:28
4,4A,Tinamu-major,9/24/18 17:24,9/24/18,17:24:29
4,4A,Tinamu-major,9/24/18 17:24,9/24/18,17:24:30
8,8A,Dasyprocta-fuliginosa,9/24/18 6:08,9/24/18,6:08:24
8,8A,Dasyprocta-fuliginosa,9/24/18 6:08,9/24/18,6:08:25
8,8A,Dasyprocta-fuliginosa,9/24/18 6:08,9/24/18,6:08:26
8,8B,Myoprocta-pratti,9/24/18 6:09,9/24/18,6:09:23
8,8B,Myoprocta-pratti,9/24/18 6:09,9/24/18,6:09:24
8,8B,Myoprocta-pratti,9/24/18 6:09,9/24/18,6:09:25
13,13B,Mazama-americana,9/24/18 19:23,9/24/18,19:23:31
13,13B,Mazama-americana,9/24/18 19:23,9/24/18,19:23:32
13,13B,Mazama-americana,9/24/18 19:23,9/24/18,19:23:33
21,21B,Pecari-tajacu,9/24/18 14:08,9/24/18,14:08:04
21,21B,Pecari-tajacu,9/24/18 14:08,9/24/18,14:08:05
21,21B,Pecari-tajacu,9/24/18 14:08,9/24/18,14:08:06
21,21B,Pecari-tajacu,9/24/18 15:00,9/24/18,15:00:57
22,22A,Mazama-gouazoubira,9/24/18 12:09,9/24/18,12:09:46
22,22A,Mazama-gouazoubira,9/24/18 12:09,9/24/18,12:09:47
22,22A,Mazama-gouazoubira,9/24/18 12:09,9/24/18,12:09:48
28,28A,Pecari-tajacu,9/24/18 7:36,9/24/18,7:36:28
28,28A,Pecari-tajacu,9/24/18 7:36,9/24/18,7:36:30
28,28A,Pecari-tajacu,9/24/18 7:36,9/24/18,7:36:32
30,30B,Atelocynus-microtis,9/24/18 9:00,9/24/18,9:00:38
30,30B,Atelocynus-microtis,9/24/18 9:00,9/24/18,9:00:41
30,30B,Atelocynus-microtis,9/24/18 9:00,9/24/18,9:00:44
30,30B,Pecari-tajacu,9/24/18 9:05,9/24/18,9:05:44
30,30B,Pecari-tajacu,9/24/18 9:05,9/24/18,9:05:47
30,30B,Pecari-tajacu,9/24/18 9:05,9/24/18,9:05:50
15,15B,Mazama-americana,9/25/18 0:12,9/25/18,0:12:10
15,15B,Mazama-americana,9/25/18 0:12,9/25/18,0:12:11
17,17B,Psophia-crepitans,9/25/18 10:54,9/25/18,10:54:01
17,17B,Psophia-crepitans,9/25/18 10:54,9/25/18,10:54:02
1,1B,Psophia-crepitans,9/26/18 6:07,9/26/18,6:07:24
1,1B,Psophia-crepitans,9/26/18 6:07,9/26/18,6:07:25
1,1B,Psophia-crepitans,9/26/18 6:07,9/26/18,6:07:26
4,4B,Pecari-tajacu,9/26/18 9:10,9/26/18,9:10:25
4,4A,Eira-barbara,9/26/18 14:04,9/26/18,14:04:19
4,4A,Eira-barbara,9/26/18 14:04,9/26/18,14:04:20
4,4A,Crypturellus-undulatus,9/26/18 17:38,9/26/18,17:38:30
4,4A,Crypturellus-undulatus,9/26/18 17:38,9/26/18,17:38:31
4,4A,Crypturellus-undulatus,9/26/18 17:38,9/26/18,17:38:32
24,24B,Crypturellus-undulatus,9/26/18 16:45,9/26/18,16:45:38
24,24B,Crypturellus-undulatus,9/26/18 16:45,9/26/18,16:45:39
24,24B,Crypturellus-undulatus,9/26/18 16:45,9/26/18,16:45:40
30,30B,Pecari-tajacu,9/26/18 9:25,9/26/18,9:25:55
30,30B,Pecari-tajacu,9/26/18 9:25,9/26/18,9:25:59
30,30B,Pecari-tajacu,9/26/18 9:26,9/26/18,9:26:01
4,4B,Mazama-gouazoubira,9/27/18 9:13,9/27/18,9:13:58
4,4B,Mazama-gouazoubira,9/27/18 9:14,9/27/18,9:14:22
9,9A,Tapirus-terrestris,9/27/18 18:19,9/27/18,18:19:52
9,9A,Tapirus-terrestris,9/27/18 18:19,9/27/18,18:19:53
9,9A,Tapirus-terrestris,9/27/18 18:19,9/27/18,18:19:54
9,9B,Tapirus-terrestris,9/27/18 18:20,9/27/18,18:20:56
9,9B,Tapirus-terrestris,9/27/18 18:20,9/27/18,18:20:57
9,9B,Tapirus-terrestris,9/27/18 18:20,9/27/18,18:20:58
12,12A,Nothocrax-urumutum,9/27/18 8:34,9/27/18,8:34:21
12,12A,Nothocrax-urumutum,9/27/18 8:34,9/27/18,8:34:22
12,12A,Nothocrax-urumutum,9/27/18 8:34,9/27/18,8:34:23
12,12A,Nothocrax-urumutum,9/27/18 8:37,9/27/18,8:37:13
12,12A,Nothocrax-urumutum,9/27/18 8:37,9/27/18,8:37:14
12,12A,Nothocrax-urumutum,9/27/18 8:37,9/27/18,8:37:15
12,12A,Nothocrax-urumutum,9/27/18 8:40,9/27/18,8:40:07
12,12A,Nothocrax-urumutum,9/27/18 8:40,9/27/18,8:40:08
12,12A,Nothocrax-urumutum,9/27/18 8:40,9/27/18,8:40:09
12,12A,Nothocrax-urumutum,9/27/18 8:44,9/27/18,8:44:04
12,12A,Nothocrax-urumutum,9/27/18 8:44,9/27/18,8:44:05
12,12A,Nothocrax-urumutum,9/27/18 8:44,9/27/18,8:44:06
12,12A,Nothocrax-urumutum,9/27/18 8:47,9/27/18,8:47:04
12,12A,Nothocrax-urumutum,9/27/18 8:47,9/27/18,8:47:05
12,12A,Nothocrax-urumutum,9/27/18 8:47,9/27/18,8:47:06
29,29A,Tayassu-pecari,9/27/18 9:19,9/27/18,9:19:35
29,29A,Tayassu-pecari,9/27/18 9:19,9/27/18,9:19:38
29,29A,Tayassu-pecari,9/27/18 9:19,9/27/18,9:19:41
4,4A,NA-NA,9/28/18 6:29,9/28/18,6:29:23
4,4A,NA-NA,9/28/18 6:29,9/28/18,6:29:24
4,4A,NA-NA,9/28/18 6:29,9/28/18,6:29:25
4,4A,Psophia-crepitans,9/28/18 8:59,9/28/18,8:59:23
4,4A,Psophia-crepitans,9/28/18 8:59,9/28/18,8:59:24
4,4A,Psophia-crepitans,9/28/18 8:59,9/28/18,8:59:25
4,4B,Psophia-crepitans,9/28/18 9:01,9/28/18,9:01:16
21,21B,Psophia-crepitans,9/28/18 8:28,9/28/18,8:28:08
21,21B,Psophia-crepitans,9/28/18 8:28,9/28/18,8:28:09
21,21B,Psophia-crepitans,9/28/18 8:28,9/28/18,8:28:10
21,21B,Dasyprocta-fuliginosa,9/28/18 8:43,9/28/18,8:43:09
21,21B,Dasyprocta-fuliginosa,9/28/18 8:43,9/28/18,8:43:10
21,21B,Dasyprocta-fuliginosa,9/28/18 8:43,9/28/18,8:43:11
22,22A,Pecari-tajacu,9/28/18 23:39,9/28/18,23:39:11
22,22A,Pecari-tajacu,9/28/18 23:39,9/28/18,23:39:12
22,22A,Pecari-tajacu,9/28/18 23:39,9/28/18,23:39:13
16,16A,Pecari-tajacu,9/29/18 7:22,9/29/18,7:22:51
16,16A,NAN-NAN,10/1/18 22:18,10/1/18,22:18:57
16,16A,NAN-NAN,10/1/18 22:18,10/1/18,22:18:58
16,16A,NAN-NAN,10/1/18 22:18,10/1/18,22:18:59
24,24B,Penelope-jacquacu,10/1/18 9:34,10/1/18,9:34:15
24,24B,Penelope-jacquacu,10/1/18 9:34,10/1/18,9:34:16
24,24B,Penelope-jacquacu,10/1/18 9:34,10/1/18,9:34:17
16,16A,Myrmecophaga-tridactyla,10/3/18 17:52,10/3/18,17:52:26
16,16A,Myrmecophaga-tridactyla,10/3/18 17:52,10/3/18,17:52:27
16,16A,Myrmecophaga-tridactyla,10/3/18 17:52,10/3/18,17:52:28
24,24B,Tayassu-pecari,10/3/18 12:37,10/3/18,12:37:20
24,24B,Pecari-tajacu,10/3/18 12:37,10/3/18,12:37:21
24,24B,Pecari-tajacu,10/3/18 12:37,10/3/18,12:37:22
24,24B,Tayassu-pecari,10/3/18 12:40,10/3/18,12:40:49
24,24B,Tayassu-pecari,10/3/18 12:40,10/3/18,12:40:50
24,24B,Tayassu-pecari,10/3/18 12:40,10/3/18,12:40:51
24,24B,Crypturellus-undulatus,10/4/18 7:12,10/4/18,7:12:38
24,24B,Crypturellus-undulatus,10/4/18 7:12,10/4/18,7:12:39
24,24B,Crypturellus-undulatus,10/4/18 7:12,10/4/18,7:12:40
24,24B,Penelope-jacquacu,10/5/18 10:52,10/5/18,10:52:41
24,24B,Penelope-jacquacu,10/5/18 10:52,10/5/18,10:52:42
24,24B,Penelope-jacquacu,10/5/18 10:52,10/5/18,10:52:43
24,24B,Tinamu-major,10/9/18 6:04,10/9/18,6:04:53
24,24B,Tinamu-major,10/9/18 6:04,10/9/18,6:04:54
24,24B,Tinamu-major,10/9/18 6:04,10/9/18,6:04:55
